Episodio,RecompensaxTotalxEpisodio,RecompensaPromedio100Epidosios
9518,120.0,144.96
9519,184.0,146.12
9520,259.0,146.80
9521,321.0,148.69
9522,165.0,149.06
9523,131.0,149.04
9524,174.0,149.56
9525,121.0,149.58
9526,184.0,150.27
9527,149.0,150.75
9528,344.0,153.06
9529,151.0,153.52
9530,132.0,153.73
9531,88.0,152.87
9532,130.0,153.12
9533,185.0,153.62
9534,156.0,154.00
9535,116.0,154.17
9536,83.0,153.68
9537,129.0,152.79
9538,128.0,150.69
9539,264.0,152.13
9540,120.0,151.95
9541,267.0,153.20
9542,114.0,152.84
9543,123.0,152.78
9544,86.0,152.40
9545,116.0,151.01
9546,190.0,151.30
9547,225.0,152.24
9548,139.0,151.65
9549,126.0,151.19
9550,119.0,151.15
9551,118.0,150.19
9552,121.0,150.21
9553,120.0,149.48
9554,121.0,149.40
9555,118.0,149.35
9556,198.0,149.84
9557,199.0,150.73
9558,166.0,150.41
9559,202.0,151.00
9560,179.0,151.63
9561,216.0,152.41
9562,54.0,151.80
9563,253.0,153.14
9564,147.0,153.47
9565,149.0,153.85
9566,122.0,154.27
9567,138.0,154.68
9568,111.0,155.06
9569,164.0,155.61
9570,161.0,156.51
9571,149.0,156.82
9572,99.0,157.04
9573,213.0,158.65
9574,115.0,159.20
9575,119.0,159.81
9576,169.0,160.68
9577,146.0,160.82
9578,16.0,159.50
9579,125.0,159.59
9580,135.0,157.49
9581,128.0,157.06
9582,126.0,156.43
9583,137.0,156.52
9584,204.0,157.01
9585,210.0,157.25
9586,134.0,156.34
9587,128.0,156.22
9588,240.0,157.16
9589,94.0,156.19
9590,192.0,156.22
9591,123.0,156.28
9592,190.0,156.76
9593,174.0,157.03
9594,120.0,157.00
9595,165.0,157.41
9596,153.0,157.66
9597,223.0,158.71
9598,197.0,159.22
9599,132.0,158.42
9600,160.0,158.80
9601,155.0,159.19
9602,153.0,159.49
9603,119.0,158.83
9604,145.0,157.63
9605,144.0,157.88
9606,180.0,158.42
9607,163.0,157.88
9608,178.0,158.41
9609,213.0,159.02
9610,200.0,157.58
9611,125.0,156.99
9612,119.0,156.13
9613,126.0,154.99
9614,178.0,155.20
9615,103.0,154.82
9616,167.0,155.17
9617,180.0,155.60
9618,193.0,156.33
9619,124.0,155.73
9620,81.0,153.95
9621,143.0,152.17
9622,98.0,151.50
9623,113.0,151.32
9624,133.0,150.91
9625,112.0,150.82
9626,114.0,150.12
9627,157.0,150.20
9628,99.0,147.75
9629,136.0,147.60
9630,150.0,147.78
9631,110.0,148.00
9632,134.0,148.04
9633,129.0,147.48
9634,117.0,147.09
9635,101.0,146.94
9636,158.0,147.69
9637,136.0,147.76
9638,188.0,148.36
9639,162.0,147.34
9640,165.0,147.79
9641,261.0,147.73
9642,159.0,148.18
9643,124.0,148.19
9644,141.0,148.74
9645,126.0,148.84
9646,190.0,148.84
9647,111.0,147.70
9648,135.0,147.66
9649,221.0,148.61
9650,105.0,148.47
9651,157.0,148.86
9652,206.0,149.71
9653,140.0,149.91
9654,113.0,149.83
9655,111.0,149.76
9656,124.0,149.02
9657,133.0,148.36
9658,126.0,147.96
9659,141.0,147.35
9660,96.0,146.52
9661,192.0,146.28
9662,114.0,146.88
9663,110.0,145.45
9664,116.0,145.14
9665,117.0,144.82
9666,107.0,144.67
9667,90.0,144.19
9668,74.0,143.82
9669,77.0,142.95
9670,73.0,142.07
9671,89.0,141.47
9672,192.0,142.40
9673,158.0,141.85
9674,126.0,141.96
9675,111.0,141.88
9676,109.0,141.28
9677,112.0,140.94
9678,103.0,141.81
9679,77.0,141.33
9680,119.0,141.17
9681,202.0,141.91
9682,104.0,141.69
9683,85.0,141.17
9684,114.0,140.27
9685,125.0,139.42
9686,118.0,139.26
9687,101.0,138.99
9688,111.0,137.70
9689,176.0,138.52
9690,93.0,137.53
9691,113.0,137.43
9692,125.0,136.78
9693,136.0,136.40
9694,98.0,136.18
9695,108.0,135.61
9696,106.0,135.14
9697,75.0,133.66
9698,80.0,132.49
9699,77.0,131.94
9700,98.0,131.32
9701,141.0,131.18
9702,127.0,130.92
9703,168.0,131.41
9704,113.0,131.09
9705,137.0,131.02
9706,135.0,130.57
9707,326.0,132.20
9708,118.0,131.60
9709,115.0,130.62
9710,122.0,129.84
9711,129.0,129.88
9712,130.0,129.99
9713,134.0,130.07
9714,134.0,129.63
9715,86.0,129.46
9716,109.0,128.88
9717,98.0,128.06
9718,341.0,129.54
9719,136.0,129.66
9720,145.0,130.30
9721,150.0,130.37
9722,122.0,130.61
9723,258.0,132.06
9724,155.0,132.28
9725,115.0,132.31
9726,284.0,134.01
9727,109.0,133.53
9728,127.0,133.81
9729,125.0,133.70
9730,125.0,133.45
9731,126.0,133.61
9732,211.0,134.38
9733,209.0,135.18
9734,112.0,135.13
9735,125.0,135.37
9736,147.0,135.26
9737,261.0,136.51
9738,157.0,136.20
9739,137.0,135.95
9740,119.0,135.49
9741,211.0,134.99
9742,127.0,134.67
9743,131.0,134.74
9744,126.0,134.59
9745,95.0,134.28
9746,206.0,134.44
9747,154.0,134.87
9748,125.0,134.77
9749,231.0,134.87
9750,142.0,135.24
9751,119.0,134.86
9752,122.0,134.02
9753,145.0,134.07
9754,63.0,133.57
9755,65.0,133.11
9756,116.0,133.03
9757,104.0,132.74
9758,125.0,132.73
9759,129.0,132.61
9760,128.0,132.93
9761,117.0,132.18
9762,133.0,132.37
9763,130.0,132.57
9764,121.0,132.62
9765,239.0,133.84
9766,252.0,135.29
9767,123.0,135.62
9768,116.0,136.04
9769,123.0,136.50
9770,144.0,137.21
9771,145.0,137.77
9772,343.0,139.28
9773,152.0,139.22
9774,184.0,139.80
9775,500.0,143.69
9776,214.0,144.74
9777,261.0,146.23
9778,137.0,146.57
9779,116.0,146.96
9780,117.0,146.94
9781,122.0,146.14
9782,102.0,146.12
9783,210.0,147.37
9784,151.0,147.74
9785,123.0,147.72
9786,99.0,147.53
9787,91.0,147.43
9788,63.0,146.95
9789,70.0,145.89
9790,143.0,146.39
9791,110.0,146.36
9792,305.0,148.16
9793,106.0,147.86
9794,132.0,148.20
9795,129.0,148.41
9796,111.0,148.46
9797,104.0,148.75
9798,123.0,149.18
9799,118.0,149.59
9800,121.0,149.82
9801,126.0,149.67
9802,284.0,151.24
9803,123.0,150.79
9804,217.0,151.83
9805,105.0,151.51
9806,162.0,151.78
9807,101.0,149.53
9808,113.0,149.48
9809,129.0,149.62
9810,105.0,149.45
9811,124.0,149.40
9812,140.0,149.50
9813,105.0,149.21
9814,130.0,149.17
9815,102.0,149.33
9816,118.0,149.42
9817,130.0,149.74
9818,117.0,147.50
9819,97.0,147.11
9820,91.0,146.57
9821,83.0,145.90
9822,97.0,145.65
9823,85.0,143.92
9824,76.0,143.13
9825,68.0,142.66
9826,79.0,140.61
9827,57.0,140.09
9828,60.0,139.42
9829,97.0,139.14
9830,161.0,139.50
9831,87.0,139.11
9832,187.0,138.87
9833,95.0,137.73
9834,115.0,137.76
9835,161.0,138.12
9836,121.0,137.86
9837,93.0,136.18
9838,83.0,135.44
9839,91.0,134.98
9840,61.0,134.40
9841,131.0,133.60
9842,117.0,133.50
9843,107.0,133.26
9844,96.0,132.96
9845,116.0,133.17
9846,112.0,132.23
9847,123.0,131.92
9848,124.0,131.91
9849,115.0,130.75
9850,119.0,130.52
9851,165.0,130.98
9852,108.0,130.84
9853,104.0,130.43
9854,141.0,131.21
9855,159.0,132.15
9856,54.0,131.53
9857,99.0,131.48
9858,143.0,131.66
9859,57.0,130.94
9860,53.0,130.19
9861,57.0,129.59
9862,60.0,128.86
9863,55.0,128.11
9864,80.0,127.70
9865,80.0,126.11
9866,99.0,124.58
9867,117.0,124.52
9868,108.0,124.44
9869,164.0,124.85
9870,107.0,124.48
9871,133.0,124.36
9872,120.0,122.13
9873,125.0,121.86
9874,116.0,121.18
9875,69.0,116.87
9876,79.0,115.52
9877,87.0,113.78
9878,131.0,113.72
9879,209.0,114.65
9880,207.0,115.55
9881,191.0,116.24
9882,120.0,116.42
9883,111.0,115.43
9884,142.0,115.34
9885,117.0,115.28
9886,117.0,115.46
9887,113.0,115.68
9888,135.0,116.40
9889,121.0,116.91
9890,126.0,116.74
9891,115.0,116.79
9892,114.0,114.88
9893,104.0,114.86
9894,101.0,114.55
9895,124.0,114.50
9896,115.0,114.54
9897,110.0,114.60
9898,107.0,114.44
9899,75.0,114.01
9900,102.0,113.82
9901,101.0,113.57
9902,123.0,111.96
9903,127.0,112.00
9904,130.0,111.13
9905,179.0,111.87
9906,118.0,111.43
9907,116.0,111.58
9908,114.0,111.59
9909,116.0,111.46
9910,125.0,111.66
9911,117.0,111.59
9912,122.0,111.41
9913,177.0,112.13
9914,133.0,112.16
9915,202.0,113.16
9916,128.0,113.26
9917,128.0,113.24
9918,142.0,113.49
9919,117.0,113.69
9920,117.0,113.95
9921,110.0,114.22
9922,131.0,114.56
9923,135.0,115.06
9924,134.0,115.64
9925,139.0,116.35
9926,154.0,117.10
9927,144.0,117.97
9928,118.0,118.55
9929,130.0,118.88
9930,143.0,118.70
9931,198.0,119.81
9932,129.0,119.23
9933,136.0,119.64
9934,115.0,119.64
9935,137.0,119.40
9936,102.0,119.21
9937,101.0,119.29
9938,107.0,119.53
9939,93.0,119.55
9940,125.0,120.19
9941,117.0,120.05
9942,116.0,120.04
9943,113.0,120.10
9944,106.0,120.20
9945,103.0,120.07
9946,189.0,120.84
9947,90.0,120.51
9948,88.0,120.15
9949,89.0,119.89
9950,88.0,119.58
9951,106.0,118.99
9952,93.0,118.84
9953,143.0,119.23
9954,102.0,118.84
9955,60.0,117.85
9956,56.0,117.87
9957,65.0,117.53
9958,65.0,116.75
9959,61.0,116.79
9960,53.0,116.79
9961,108.0,117.30
9962,118.0,117.88
9963,64.0,117.97
9964,163.0,118.80
9965,167.0,119.67
9966,132.0,120.00
9967,148.0,120.31
9968,114.0,120.37
9969,395.0,122.68
9970,130.0,122.91
9971,133.0,122.91
9972,122.0,122.93
9973,191.0,123.59
9974,118.0,123.61
9975,142.0,124.34
9976,115.0,124.70
9977,117.0,125.00
9978,115.0,124.84
9979,34.0,123.09
9980,47.0,121.49
9981,130.0,120.88
9982,30.0,119.98
9983,296.0,121.83
9984,123.0,121.64
9985,118.0,121.65
9986,145.0,121.93
9987,124.0,122.04
9988,316.0,123.85
9989,144.0,124.08
9990,117.0,123.99
9991,132.0,124.16
9992,129.0,124.31
9993,124.0,124.51
9994,141.0,124.91
9995,137.0,125.04
9996,220.0,126.09
9997,137.0,126.36
9998,116.0,126.45
9999,155.0,127.25
10000,122.0,127.45
10001,161.0,128.05
10002,164.0,128.46
10003,134.0,128.53
10004,140.0,128.63
10005,174.0,128.58
10006,132.0,128.72
10007,124.0,128.80
10008,158.0,129.24
10009,68.0,128.76
10010,60.0,128.11
10011,258.0,129.52
10012,122.0,129.52
10013,148.0,129.23
10014,118.0,129.08
10015,130.0,128.36
10016,131.0,128.39
10017,63.0,127.74
10018,67.0,126.99
10019,141.0,127.23
10020,134.0,127.40
10021,184.0,128.14
10022,118.0,128.01
10023,176.0,128.42
10024,120.0,128.28
10025,182.0,128.71
10026,136.0,128.53
10027,128.0,128.37
10028,137.0,128.56
10029,131.0,128.57
10030,120.0,128.34
10031,173.0,128.09
10032,125.0,128.05
10033,195.0,128.64
10034,136.0,128.85
10035,126.0,128.74
10036,178.0,129.50
10037,154.0,130.03
10038,127.0,130.23
10039,188.0,131.18
10040,169.0,131.62
10041,135.0,131.80
10042,114.0,131.78
10043,145.0,132.10
10044,137.0,132.41
10045,129.0,132.67
10046,175.0,132.53
10047,193.0,133.56
10048,122.0,133.90
10049,218.0,135.19
10050,182.0,136.13
10051,138.0,136.45
10052,152.0,137.04
10053,125.0,136.86
10054,146.0,137.30
10055,140.0,138.10
10056,119.0,138.73
10057,115.0,139.23
10058,113.0,139.71
10059,106.0,140.16
10060,129.0,140.92
10061,129.0,141.13
10062,103.0,140.98
10063,117.0,141.51
10064,115.0,141.03
10065,129.0,140.65
10066,130.0,140.63
10067,177.0,140.92
10068,126.0,141.04
10069,122.0,138.31
10070,124.0,138.25
10071,96.0,137.88
10072,123.0,137.89
10073,136.0,137.34
10074,138.0,137.54
10075,88.0,137.00
10076,127.0,137.12
10077,84.0,136.79
10078,65.0,136.29
10079,67.0,136.62
10080,67.0,136.82
10081,145.0,136.97
10082,128.0,137.95
10083,134.0,136.33
10084,116.0,136.26
10085,132.0,136.40
10086,173.0,136.68
10087,112.0,136.56
10088,122.0,134.62
10089,192.0,135.10
10090,127.0,135.20
10091,120.0,135.08
10092,124.0,135.03
10093,119.0,134.98
10094,136.0,134.93
10095,126.0,134.82
10096,160.0,134.22
10097,124.0,134.09
10098,121.0,134.14
10099,122.0,133.81
10100,133.0,133.92
10101,121.0,133.52
10102,129.0,133.17
10103,123.0,133.06
10104,124.0,132.90
10105,121.0,132.37
10106,192.0,132.97
10107,147.0,133.20
10108,211.0,133.73
10109,116.0,134.21
10110,166.0,135.27
10111,122.0,133.91
10112,223.0,134.92
10113,122.0,134.66
10114,137.0,134.85
10115,117.0,134.72
10116,137.0,134.78
10117,166.0,135.81
10118,169.0,136.83
10119,134.0,136.76
10120,127.0,136.69
10121,143.0,136.28
10122,155.0,136.65
10123,164.0,136.53
10124,106.0,136.39
10125,120.0,135.77
10126,119.0,135.60
10127,129.0,135.61
10128,141.0,135.65
10129,168.0,136.02
10130,197.0,136.79
10131,240.0,137.46
10132,159.0,137.80
10133,204.0,137.89
10134,134.0,137.87
10135,158.0,138.19
10136,156.0,137.97
10137,172.0,138.15
10138,121.0,138.09
10139,201.0,138.22
10140,123.0,137.76
10141,189.0,138.30
10142,178.0,138.94
10143,143.0,138.92
10144,134.0,138.89
10145,136.0,138.96
10146,122.0,138.43
10147,201.0,138.51
10148,172.0,139.01
10149,170.0,138.53
10150,138.0,138.09
10151,156.0,138.27
10152,122.0,137.97
10153,212.0,138.84
10154,228.0,139.66
10155,143.0,139.69
10156,152.0,140.02
10157,204.0,140.91
10158,122.0,141.00
10159,148.0,141.42
10160,145.0,141.58
10161,125.0,141.54
10162,215.0,142.66
10163,92.0,142.41
10164,188.0,143.14
10165,129.0,143.14
10166,144.0,143.28
10167,128.0,142.79
10168,116.0,142.69
10169,151.0,142.98
10170,139.0,143.13
10171,123.0,143.40
10172,149.0,143.66
10173,177.0,144.07
10174,204.0,144.73
10175,165.0,145.50
10176,121.0,145.44
10177,113.0,145.73
10178,133.0,146.41
10179,143.0,147.17
10180,124.0,147.74
10181,136.0,147.65
10182,161.0,147.98
10183,114.0,147.78
10184,151.0,148.13
10185,123.0,148.04
10186,277.0,149.08
10187,152.0,149.48
10188,180.0,150.06
10189,103.0,149.17
10190,151.0,149.41
10191,141.0,149.62
10192,184.0,150.22
10193,164.0,150.67
10194,170.0,151.01
10195,123.0,150.98
10196,111.0,150.49
10197,145.0,150.70
10198,163.0,151.12
10199,104.0,150.94
10200,120.0,150.81
10201,148.0,151.08
10202,127.0,151.06
10203,90.0,150.73
10204,165.0,151.14
10205,210.0,152.03
10206,204.0,152.15
10207,142.0,152.10
10208,107.0,151.06
10209,113.0,151.03
10210,109.0,150.46
10211,196.0,151.20
10212,173.0,150.70
10213,125.0,150.73
10214,172.0,151.08
10215,218.0,152.09
10216,201.0,152.73
10217,110.0,152.17
10218,177.0,152.25
10219,196.0,152.87
10220,117.0,152.77
10221,178.0,153.12
10222,113.0,152.70
10223,223.0,153.29
10224,161.0,153.84
10225,181.0,154.45
10226,145.0,154.71
10227,217.0,155.59
10228,115.0,155.33
10229,121.0,154.86
10230,160.0,154.49
10231,126.0,153.35
10232,121.0,152.97
10233,126.0,152.19
10234,152.0,152.37
10235,88.0,151.67
10236,109.0,151.20
10237,194.0,151.42
10238,110.0,151.31
10239,111.0,150.41
10240,122.0,150.40
10241,153.0,150.04
10242,113.0,149.39
10243,153.0,149.49
10244,143.0,149.58
10245,108.0,149.30
10246,133.0,149.41
10247,97.0,148.37
10248,93.0,147.58
10249,89.0,146.77
10250,106.0,146.45
10251,169.0,146.58
10252,107.0,146.43
10253,97.0,145.28
10254,137.0,144.37
10255,91.0,143.85
10256,114.0,143.47
10257,167.0,143.10
10258,92.0,142.80
10259,137.0,142.69
10260,103.0,142.27
10261,109.0,142.11
10262,133.0,141.29
10263,117.0,141.54
10264,141.0,141.07
10265,108.0,140.86
10266,75.0,140.17
10267,86.0,139.75
10268,174.0,140.33
10269,109.0,139.91
10270,126.0,139.78
10271,89.0,139.44
10272,104.0,138.99
10273,107.0,138.29
10274,127.0,137.52
10275,116.0,137.03
10276,115.0,136.97
10277,106.0,136.90
10278,115.0,136.72
10279,186.0,137.15
10280,138.0,137.29
10281,175.0,137.68
10282,77.0,136.84
10283,110.0,136.80
10284,54.0,135.83
10285,108.0,135.68
10286,135.0,134.26
10287,110.0,133.84
10288,105.0,133.09
10289,202.0,134.08
10290,82.0,133.39
10291,146.0,133.44
10292,73.0,132.33
10293,99.0,131.68
10294,74.0,130.72
10295,86.0,130.35
10296,94.0,130.18
10297,91.0,129.64
10298,200.0,130.01
10299,128.0,130.25
10300,118.0,130.23
10301,160.0,130.35
10302,128.0,130.36
10303,142.0,130.88
10304,128.0,130.51
10305,105.0,129.46
10306,100.0,128.42
10307,109.0,128.09
10308,132.0,128.34
10309,131.0,128.52
10310,102.0,128.45
10311,96.0,127.45
10312,105.0,126.77
10313,134.0,126.86
10314,110.0,126.24
10315,87.0,124.93
10316,129.0,124.21
10317,61.0,123.72
10318,55.0,122.50
10319,57.0,121.11
10320,78.0,120.72
10321,113.0,120.07
10322,87.0,119.81
10323,82.0,118.40
10324,66.0,117.45
10325,73.0,116.37
10326,167.0,116.59
10327,204.0,116.46
10328,133.0,116.64
10329,95.0,116.38
10330,106.0,115.84
10331,91.0,115.49
10332,153.0,115.81
10333,106.0,115.61
10334,83.0,114.92
10335,65.0,114.69
10336,78.0,114.38
10337,140.0,113.84
10338,153.0,114.27
10339,106.0,114.22
10340,143.0,114.43
10341,136.0,114.26
10342,131.0,114.44
10343,83.0,113.74
10344,96.0,113.27
10345,159.0,113.78
10346,214.0,114.59
10347,195.0,115.57
10348,94.0,115.58
10349,224.0,116.93
10350,88.0,116.75
10351,115.0,116.21
10352,124.0,116.38
10353,126.0,116.67
10354,103.0,116.33
10355,49.0,115.91
10356,45.0,115.22
10357,27.0,113.82
10358,66.0,113.56
10359,44.0,112.63
10360,185.0,113.45
10361,62.0,112.98
10362,80.0,112.45
10363,108.0,112.36
10364,223.0,113.18
10365,109.0,113.19
10366,106.0,113.50
10367,106.0,113.70
10368,128.0,113.24
10369,111.0,113.26
10370,95.0,112.95
10371,127.0,113.33
10372,126.0,113.55
10373,190.0,114.38
10374,97.0,114.08
10375,101.0,113.93
10376,132.0,114.10
10377,111.0,114.15
10378,124.0,114.24
10379,118.0,113.56
10380,123.0,113.41
10381,143.0,113.09
10382,106.0,113.38
10383,105.0,113.33
10384,109.0,113.88
10385,182.0,114.62
10386,110.0,114.37
10387,118.0,114.45
10388,85.0,114.25
10389,86.0,113.09
10390,106.0,113.33
10391,116.0,113.03
10392,86.0,113.16
10393,137.0,113.54
10394,63.0,113.43
10395,127.0,113.84
10396,125.0,114.15
10397,66.0,113.90
10398,47.0,112.37
10399,107.0,112.16
10400,106.0,112.04
10401,90.0,111.34
10402,148.0,111.54
10403,88.0,111.00
10404,115.0,110.87
10405,113.0,110.95
10406,127.0,111.22
10407,121.0,111.34
10408,121.0,111.23
10409,116.0,111.08
10410,151.0,111.57
10411,110.0,111.71
10412,101.0,111.67
10413,112.0,111.45
10414,127.0,111.62
10415,128.0,112.03
10416,112.0,111.86
10417,100.0,112.25
10418,102.0,112.72
10419,162.0,113.77
10420,156.0,114.55
10421,106.0,114.48
10422,89.0,114.50
10423,63.0,114.31
10424,129.0,114.94
10425,87.0,115.08
10426,96.0,114.37
10427,118.0,113.51
10428,105.0,113.23
10429,89.0,113.17
10430,205.0,114.16
10431,108.0,114.33
10432,101.0,113.81
10433,128.0,114.03
10434,114.0,114.34
10435,112.0,114.81
10436,123.0,115.26
10437,153.0,115.39
10438,131.0,115.17
10439,70.0,114.81
10440,75.0,114.13
10441,72.0,113.49
10442,103.0,113.21
10443,105.0,113.43
10444,100.0,113.47
10445,94.0,112.82
10446,131.0,111.99
10447,119.0,111.23
10448,117.0,111.46
10449,116.0,110.38
10450,119.0,110.69
10451,167.0,111.21
10452,141.0,111.38
10453,117.0,111.29
10454,120.0,111.46
10455,105.0,112.02
10456,72.0,112.29
10457,116.0,113.18
10458,102.0,113.54
10459,110.0,114.20
10460,107.0,113.42
10461,79.0,113.59
10462,73.0,113.52
10463,108.0,113.52
10464,103.0,112.32
10465,102.0,112.25
10466,52.0,111.71
10467,79.0,111.44
10468,95.0,111.11
10469,121.0,111.21
10470,176.0,112.02
10471,179.0,112.54
10472,140.0,112.68
10473,134.0,112.12
10474,146.0,112.61
10475,115.0,112.75
10476,105.0,112.48
10477,125.0,112.62
10478,76.0,112.14
10479,214.0,113.10
10480,113.0,113.00
10481,125.0,112.82
10482,65.0,112.41
10483,112.0,112.48
10484,124.0,112.63
10485,84.0,111.65
10486,175.0,112.30
10487,84.0,111.96
10488,177.0,112.88
10489,116.0,113.18
10490,79.0,112.91
10491,59.0,112.34
10492,44.0,111.92
10493,66.0,111.21
10494,94.0,111.52
10495,122.0,111.47
10496,128.0,111.50
10497,114.0,111.98
10498,146.0,112.97
10499,116.0,113.06
10500,110.0,113.10
10501,123.0,113.43
10502,152.0,113.47
10503,115.0,113.74
10504,106.0,113.65
10505,101.0,113.53
10506,87.0,113.13
10507,84.0,112.76
10508,134.0,112.89
10509,105.0,112.78
10510,75.0,112.02
10511,99.0,111.91
10512,77.0,111.67
10513,98.0,111.53
10514,65.0,110.91
10515,48.0,110.11
10516,27.0,109.26
10517,56.0,108.82
10518,31.0,108.11
10519,34.0,106.83
10520,40.0,105.67
10521,50.0,105.11
10522,62.0,104.84
10523,100.0,105.21
10524,115.0,105.07
10525,258.0,106.78
10526,140.0,107.22
10527,158.0,107.62
10528,188.0,108.45
10529,136.0,108.92
10530,194.0,108.81
10531,132.0,109.05
10532,176.0,109.80
10533,138.0,109.90
10534,142.0,110.18
10535,117.0,110.23
10536,165.0,110.65
10537,149.0,110.61
10538,64.0,109.94
10539,126.0,110.50
10540,167.0,111.42
10541,255.0,113.25
10542,84.0,113.06
10543,117.0,113.18
10544,118.0,113.36
10545,125.0,113.67
10546,130.0,113.66
10547,173.0,114.20
10548,121.0,114.24
10549,190.0,114.98
10550,212.0,115.91
10551,113.0,115.37
10552,184.0,115.80
10553,125.0,115.88
10554,200.0,116.68
10555,193.0,117.56
10556,139.0,118.23
10557,143.0,118.50
10558,139.0,118.87
10559,134.0,119.11
10560,120.0,119.24
10561,105.0,119.50
10562,132.0,120.09
10563,109.0,120.10
10564,101.0,120.08
10565,71.0,119.77
10566,58.0,119.83
10567,103.0,120.07
10568,71.0,119.83
10569,93.0,119.55
10570,60.0,118.39
10571,57.0,117.17
10572,218.0,117.95
10573,93.0,117.54
10574,70.0,116.78
10575,77.0,116.40
10576,144.0,116.79
10577,122.0,116.76
10578,121.0,117.21
10579,115.0,116.22
10580,177.0,116.86
10581,152.0,117.13
10582,158.0,118.06
10583,178.0,118.72
10584,166.0,119.14
10585,113.0,119.43
10586,178.0,119.46
10587,133.0,119.95
10588,118.0,119.36
10589,115.0,119.35
10590,105.0,119.61
10591,101.0,120.03
10592,101.0,120.60
10593,124.0,121.18
10594,169.0,121.93
10595,109.0,121.80
10596,161.0,122.13
10597,127.0,122.26
10598,118.0,121.98
10599,98.0,121.80
10600,123.0,121.93
10601,165.0,122.35
10602,91.0,121.74
10603,101.0,121.60
10604,83.0,121.37
10605,142.0,121.78
10606,199.0,122.90
10607,163.0,123.69
10608,158.0,123.93
10609,157.0,124.45
10610,101.0,124.71
10611,103.0,124.75
10612,96.0,124.94
10613,137.0,125.33
10614,157.0,126.25
10615,121.0,126.98
10616,149.0,128.20
10617,94.0,128.58
10618,137.0,129.64
10619,136.0,130.66
10620,104.0,131.30
10621,140.0,132.20
10622,122.0,132.80
10623,104.0,132.84
10624,125.0,132.94
10625,100.0,131.36
10626,119.0,131.15
10627,125.0,130.82
10628,136.0,130.30
10629,157.0,130.51
10630,125.0,129.82
10631,174.0,130.24
10632,116.0,129.64
10633,115.0,129.41
10634,113.0,129.12
10635,132.0,129.27
10636,132.0,128.94
10637,173.0,129.18
10638,111.0,129.65
10639,162.0,130.01
10640,170.0,130.04
10641,111.0,128.60
10642,117.0,128.93
10643,99.0,128.75
10644,119.0,128.76
10645,125.0,128.76
10646,124.0,128.70
10647,111.0,128.08
10648,127.0,128.14
10649,107.0,127.31
10650,124.0,126.43
10651,161.0,126.91
10652,105.0,126.12
10653,110.0,125.97
10654,93.0,124.90
10655,103.0,124.00
10656,111.0,123.72
10657,110.0,123.39
10658,147.0,123.47
10659,107.0,123.20
10660,107.0,123.07
10661,151.0,123.53
10662,112.0,123.33
10663,173.0,123.97
10664,154.0,124.50
10665,191.0,125.70
10666,110.0,126.22
10667,85.0,126.04
10668,123.0,126.56
10669,103.0,126.66
10670,88.0,126.94
10671,102.0,127.39
10672,122.0,126.43
10673,79.0,126.29
10674,79.0,126.38
10675,62.0,126.23
10676,205.0,126.84
10677,113.0,126.75
10678,90.0,126.44
10679,153.0,126.82
10680,98.0,126.03
10681,111.0,125.62
10682,103.0,125.07
10683,110.0,124.39
10684,101.0,123.74
10685,99.0,123.60
10686,81.0,122.63
10687,117.0,122.47
10688,117.0,122.46
10689,89.0,122.20
10690,110.0,122.25
10691,168.0,122.92
10692,103.0,122.94
10693,136.0,123.06
10694,111.0,122.48
10695,100.0,122.39
10696,137.0,122.15
10697,107.0,121.95
10698,120.0,121.97
10699,174.0,122.73
10700,89.0,122.39
10701,126.0,122.00
10702,128.0,122.37
10703,135.0,122.71
10704,118.0,123.06
10705,128.0,122.92
10706,141.0,122.34
10707,174.0,122.45
10708,124.0,122.11
10709,188.0,122.42
10710,122.0,122.63
10711,160.0,123.20
10712,129.0,123.53
10713,129.0,123.45
10714,166.0,123.54
10715,127.0,123.60
10716,138.0,123.49
10717,131.0,123.86
10718,106.0,123.55
10719,118.0,123.37
10720,193.0,124.26
10721,123.0,124.09
10722,123.0,124.10
10723,174.0,124.80
10724,113.0,124.68
10725,87.0,124.55
10726,118.0,124.54
10727,112.0,124.41
10728,113.0,124.18
10729,192.0,124.53
10730,137.0,124.65
10731,120.0,124.11
10732,127.0,124.22
10733,226.0,125.33
10734,113.0,125.33
10735,99.0,125.00
10736,117.0,124.85
10737,190.0,125.02
10738,112.0,125.03
10739,120.0,124.61
10740,132.0,124.23
10741,125.0,124.37
10742,173.0,124.93
10743,112.0,125.06
10744,133.0,125.20
10745,121.0,125.16
10746,172.0,125.64
10747,121.0,125.74
10748,159.0,126.06
10749,97.0,125.96
10750,129.0,126.01
10751,120.0,125.60
10752,87.0,125.42
10753,99.0,125.31
10754,85.0,125.23
10755,151.0,125.71
10756,75.0,125.35
10757,112.0,125.37
10758,89.0,124.79
10759,112.0,124.84
10760,81.0,124.58
10761,146.0,124.53
10762,127.0,124.68
10763,116.0,124.11
10764,141.0,123.98
10765,96.0,123.03
10766,125.0,123.18
10767,87.0,123.20
10768,134.0,123.31
10769,116.0,123.44
10770,130.0,123.86
10771,83.0,123.67
10772,110.0,123.55
10773,81.0,123.57
10774,101.0,123.79
10775,131.0,124.48
10776,89.0,123.32
10777,86.0,123.05
10778,90.0,123.05
10779,82.0,122.34
10780,106.0,122.42
10781,103.0,122.34
10782,74.0,122.05
10783,104.0,121.99
10784,85.0,121.83
10785,75.0,121.59
10786,59.0,121.37
