Episodio,RecompensaxTotalxEpisodio,RecompensaPromedio100Epidosios
16617,386.0,463.46
16618,195.0,460.41
16619,335.0,458.76
16620,378.0,457.54
16621,57.0,453.11
16622,351.0,451.62
16623,368.0,450.30
16624,90.0,446.20
16625,301.0,444.21
16626,64.0,439.85
16627,17.0,435.02
16628,13.0,430.15
16629,67.0,425.82
16630,255.0,423.37
16631,317.0,421.54
16632,32.0,416.86
16633,293.0,414.79
16634,225.0,412.04
16635,344.0,410.48
16636,129.0,406.77
16637,290.0,404.67
16638,69.0,400.36
16639,112.0,396.48
16640,35.0,391.83
16641,127.0,388.10
16642,122.0,384.32
16643,123.0,380.55
16644,152.0,377.07
16645,146.0,373.53
16646,131.0,369.84
16647,72.0,365.56
16648,139.0,361.95
16649,500.0,363.14
16650,366.0,363.71
16651,500.0,366.18
16652,500.0,368.89
16653,500.0,370.04
16654,500.0,372.75
16655,500.0,377.57
16656,471.0,377.28
16657,500.0,377.28
16658,500.0,377.28
16659,381.0,376.44
16660,500.0,376.44
16661,500.0,378.86
16662,500.0,378.86
16663,500.0,378.86
16664,126.0,375.12
16665,233.0,372.45
16666,500.0,372.45
16667,500.0,372.45
16668,353.0,370.98
16669,203.0,368.01
16670,298.0,365.99
16671,196.0,362.95
16672,201.0,359.96
16673,377.0,358.73
16674,171.0,355.44
16675,30.0,350.74
16676,500.0,350.74
16677,500.0,350.74
16678,500.0,350.74
16679,500.0,350.74
16680,437.0,350.11
16681,157.0,346.68
16682,477.0,346.45
16683,317.0,344.62
16684,377.0,343.66
16685,281.0,341.47
16686,261.0,339.08
16687,217.0,337.99
16688,59.0,333.58
16689,281.0,331.39
16690,187.0,328.26
16691,500.0,330.43
16692,369.0,329.12
16693,500.0,329.12
16694,284.0,326.96
16695,489.0,326.85
16696,500.0,326.85
16697,297.0,325.90
16698,312.0,327.01
16699,441.0,330.97
16700,182.0,328.37
16701,93.0,326.59
16702,500.0,326.59
16703,285.0,324.44
16704,500.0,324.44
16705,364.0,323.08
16706,500.0,323.08
16707,500.0,323.08
16708,500.0,323.08
16709,500.0,323.08
16710,96.0,319.04
16711,500.0,319.04
16712,500.0,319.04
16713,448.0,318.52
16714,500.0,318.52
16715,500.0,318.52
16716,145.0,314.97
16717,354.0,314.65
16718,500.0,317.70
16719,500.0,319.35
16720,359.0,319.16
16721,500.0,323.59
16722,500.0,325.08
16723,467.0,326.07
16724,492.0,330.09
16725,500.0,332.08
16726,224.0,333.68
16727,173.0,335.24
16728,290.0,338.01
16729,393.0,341.27
16730,303.0,341.75
16731,500.0,343.58
16732,500.0,348.26
16733,500.0,350.33
16734,500.0,353.08
16735,500.0,354.64
16736,500.0,358.35
16737,500.0,360.45
16738,500.0,364.76
16739,500.0,368.64
16740,417.0,372.46
16741,386.0,375.05
16742,500.0,378.83
16743,381.0,381.41
16744,236.0,382.25
16745,265.0,383.44
16746,500.0,387.13
16747,281.0,389.22
16748,291.0,390.74
16749,283.0,388.57
16750,119.0,386.10
16751,161.0,382.71
16752,256.0,380.27
16753,178.0,377.05
16754,205.0,374.10
16755,99.0,370.09
16756,158.0,366.96
16757,303.0,364.99
16758,311.0,363.10
16759,303.0,362.32
16760,275.0,360.07
16761,250.0,357.57
16762,500.0,357.57
16763,282.0,355.39
16764,218.0,356.31
16765,191.0,355.89
16766,255.0,353.44
16767,500.0,353.44
16768,387.0,353.78
16769,271.0,354.46
16770,500.0,356.48
16771,268.0,357.20
16772,500.0,360.19
16773,500.0,361.42
16774,409.0,363.80
16775,209.0,365.59
16776,500.0,365.59
16777,500.0,365.59
16778,500.0,365.59
16779,500.0,365.59
16780,500.0,366.22
16781,323.0,367.88
16782,500.0,368.11
16783,500.0,369.94
16784,241.0,368.58
16785,500.0,370.77
16786,500.0,373.16
16787,202.0,373.01
16788,500.0,377.42
16789,500.0,379.61
16790,301.0,380.75
16791,500.0,380.75
16792,500.0,382.06
16793,441.0,381.47
16794,500.0,383.63
16795,500.0,383.74
16796,500.0,383.74
16797,357.0,384.34
16798,500.0,386.22
16799,500.0,386.81
16800,500.0,389.99
16801,500.0,394.06
16802,500.0,394.06
16803,500.0,396.21
16804,466.0,395.87
16805,500.0,397.23
16806,500.0,397.23
16807,480.0,397.03
16808,500.0,397.03
16809,500.0,397.03
16810,500.0,401.07
16811,200.0,398.07
16812,500.0,398.07
16813,500.0,398.59
16814,500.0,398.59
16815,349.0,397.08
16816,46.0,396.09
16817,500.0,397.55
16818,500.0,397.55
16819,500.0,397.55
16820,500.0,398.96
16821,500.0,398.96
16822,500.0,398.96
16823,500.0,399.29
16824,500.0,399.37
16825,436.0,398.73
16826,500.0,401.49
16827,297.0,402.73
16828,177.0,401.60
16829,148.0,399.15
16830,37.0,396.49
16831,500.0,396.49
16832,309.0,394.58
16833,295.0,392.53
16834,500.0,392.53
16835,274.0,390.27
16836,215.0,387.42
16837,204.0,384.46
16838,500.0,384.46
16839,365.0,383.11
16840,117.0,380.11
16841,500.0,381.25
16842,500.0,381.25
16843,500.0,382.44
16844,500.0,385.08
16845,268.0,385.11
16846,195.0,382.06
16847,74.0,379.99
16848,255.0,379.63
16849,56.0,377.36
16850,135.0,377.52
16851,133.0,377.24
16852,30.0,374.98
16853,120.0,374.40
16854,66.0,373.01
16855,51.0,372.53
16856,69.0,371.64
16857,55.0,369.16
16858,49.0,366.54
16859,51.0,364.02
16860,132.0,362.59
16861,148.0,361.57
16862,133.0,357.90
16863,134.0,356.42
16864,126.0,355.50
16865,112.0,354.71
16866,108.0,353.24
16867,123.0,349.47
16868,353.0,349.13
16869,181.0,348.23
16870,115.0,344.38
16871,117.0,342.87
16872,206.0,339.93
16873,190.0,336.83
16874,48.0,333.22
16875,184.0,332.97
16876,159.0,329.56
16877,145.0,326.01
16878,500.0,326.01
16879,500.0,326.01
16880,500.0,326.01
16881,500.0,327.78
16882,500.0,327.78
16883,500.0,327.78
16884,500.0,330.37
16885,500.0,330.37
16886,500.0,330.37
16887,500.0,333.35
16888,500.0,333.35
16889,500.0,333.35
16890,500.0,335.34
16891,500.0,335.34
16892,493.0,335.27
16893,500.0,335.86
16894,424.0,335.10
16895,500.0,335.10
16896,500.0,335.10
16897,344.0,334.97
16898,389.0,333.86
16899,160.0,330.46
16900,492.0,330.38
16901,500.0,330.38
16902,500.0,330.38
16903,154.0,326.92
16904,255.0,324.81
16905,236.0,322.17
16906,165.0,318.82
16907,163.0,315.65
16908,183.0,312.48
16909,278.0,310.26
16910,146.0,306.72
16911,139.0,306.11
16912,182.0,302.93
16913,236.0,300.29
16914,101.0,296.30
16915,138.0,294.19
16916,68.0,294.41
16917,200.0,291.41
16918,186.0,288.27
16919,159.0,284.86
16920,184.0,281.70
16921,203.0,278.73
16922,170.0,275.43
16923,146.0,271.89
16924,284.0,269.73
16925,125.0,266.62
16926,114.0,262.76
16927,115.0,260.94
16928,28.0,259.45
16929,59.0,258.56
16930,111.0,259.30
16931,110.0,255.40
16932,128.0,253.59
16933,113.0,251.77
16934,162.0,248.39
16935,179.0,247.44
16936,144.0,246.73
16937,128.0,245.97
16938,116.0,242.13
16939,110.0,239.58
16940,108.0,239.49
16941,112.0,235.61
16942,117.0,231.78
16943,22.0,227.00
16944,102.0,223.02
16945,102.0,221.36
16946,111.0,220.52
16947,102.0,220.80
16948,38.0,218.63
16949,109.0,219.16
16950,103.0,218.84
16951,12.0,217.63
16952,12.0,217.45
16953,21.0,216.46
16954,17.0,215.97
16955,12.0,215.58
16956,114.0,216.03
16957,21.0,215.69
16958,13.0,215.33
16959,13.0,214.95
16960,12.0,213.75
16961,121.0,213.48
16962,112.0,213.27
16963,76.0,212.69
16964,165.0,213.08
16965,201.0,213.97
16966,69.0,213.58
16967,428.0,216.63
16968,261.0,215.71
16969,316.0,217.06
16970,363.0,219.54
16971,268.0,221.05
16972,164.0,220.63
16973,151.0,220.24
16974,34.0,220.10
16975,448.0,222.74
16976,255.0,223.70
16977,186.0,224.11
16978,499.0,224.10
16979,243.0,221.53
16980,415.0,220.68
16981,175.0,217.43
16982,185.0,214.28
16983,140.0,210.68
16984,18.0,205.86
16985,333.0,204.19
16986,281.0,202.00
16987,267.0,199.67
16988,232.0,196.99
16989,221.0,194.20
16990,295.0,192.15
16991,173.0,188.88
16992,125.0,185.20
16993,172.0,181.92
16994,237.0,180.05
16995,319.0,178.24
16996,273.0,175.97
16997,127.0,173.80
16998,139.0,171.30
16999,117.0,170.87
17000,91.0,166.86
17001,144.0,163.30
17002,104.0,159.34
17003,118.0,158.98
17004,168.0,158.11
17005,86.0,156.61
17006,73.0,155.69
17007,93.0,154.99
17008,104.0,154.20
17009,105.0,152.47
17010,83.0,151.84
17011,104.0,151.49
17012,105.0,150.72
17013,90.0,149.26
17014,112.0,149.37
17015,128.0,149.27
17016,85.0,149.44
17017,102.0,148.46
17018,76.0,147.36
17019,96.0,146.73
17020,104.0,145.93
17021,91.0,144.81
17022,106.0,144.17
17023,117.0,143.88
17024,289.0,143.93
17025,111.0,143.79
17026,233.0,144.98
17027,228.0,146.11
17028,207.0,147.90
17029,170.0,149.01
17030,168.0,149.58
17031,236.0,150.84
17032,228.0,151.84
17033,211.0,152.82
17034,223.0,153.43
17035,202.0,153.66
17036,206.0,154.28
17037,339.0,156.39
17038,153.0,156.76
17039,215.0,157.81
17040,274.0,159.47
17041,273.0,161.08
17042,162.0,161.53
17043,227.0,163.58
17044,164.0,164.20
17045,87.0,164.05
17046,285.0,165.79
17047,198.0,166.75
17048,500.0,171.37
17049,394.0,174.22
17050,413.0,177.32
17051,351.0,180.71
17052,299.0,183.58
17053,342.0,186.79
17054,289.0,189.51
17055,298.0,192.37
17056,289.0,194.12
17057,439.0,198.30
17058,411.0,202.28
17059,260.0,204.75
17060,333.0,207.96
17061,370.0,210.45
17062,383.0,213.16
17063,441.0,216.81
17064,500.0,220.16
17065,311.0,221.26
17066,481.0,225.38
17067,500.0,226.10
17068,281.0,226.30
17069,232.0,225.46
17070,213.0,223.96
17071,283.0,224.11
17072,168.0,224.15
17073,500.0,227.64
17074,500.0,232.30
17075,500.0,232.82
17076,500.0,235.27
17077,500.0,238.41
17078,500.0,238.42
17079,500.0,240.99
17080,500.0,241.84
17081,500.0,245.09
17082,500.0,248.24
17083,500.0,251.84
17084,500.0,256.66
17085,450.0,257.83
17086,224.0,257.26
17087,109.0,255.68
17088,500.0,258.36
17089,500.0,261.15
17090,500.0,263.20
17091,500.0,266.47
17092,500.0,270.22
17093,500.0,273.50
17094,500.0,276.13
17095,500.0,277.94
17096,500.0,280.21
17097,500.0,283.94
17098,500.0,287.55
17099,500.0,291.38
17100,500.0,295.47
17101,500.0,299.03
17102,364.0,301.63
17103,146.0,301.91
17104,117.0,301.40
17105,500.0,305.54
17106,500.0,309.81
17107,289.0,311.77
17108,302.0,313.75
17109,350.0,316.20
17110,280.0,318.17
17111,336.0,320.49
17112,500.0,324.44
17113,500.0,328.54
17114,500.0,332.42
17115,500.0,336.14
17116,500.0,340.29
17117,500.0,344.27
17118,500.0,348.51
17119,500.0,352.55
17120,500.0,356.51
17121,500.0,360.60
17122,403.0,363.57
17123,113.0,363.53
17124,500.0,365.64
17125,500.0,369.53
17126,500.0,372.20
17127,336.0,373.28
17128,329.0,374.50
17129,432.0,377.12
17130,174.0,377.18
17131,361.0,378.43
17132,269.0,378.84
17133,344.0,380.17
17134,500.0,382.94
17135,500.0,385.92
17136,500.0,388.86
17137,500.0,390.47
17138,500.0,393.94
17139,500.0,396.79
17140,500.0,399.05
17141,500.0,401.32
17142,500.0,404.70
17143,500.0,407.43
17144,343.0,409.22
17145,268.0,411.03
17146,88.0,409.06
17147,381.0,410.89
17148,180.0,407.69
17149,500.0,408.75
17150,355.0,408.17
17151,310.0,407.76
17152,200.0,406.77
17153,240.0,405.75
17154,264.0,405.50
17155,134.0,403.86
17156,343.0,404.40
17157,263.0,402.64
17158,460.0,403.13
17159,220.0,402.73
17160,500.0,404.40
17161,464.0,405.34
17162,241.0,403.92
17163,409.0,403.60
17164,84.0,399.44
17165,114.0,397.47
17166,221.0,394.87
17167,48.0,390.35
17168,14.0,387.68
17169,500.0,390.36
17170,41.0,388.64
17171,500.0,390.81
17172,500.0,394.13
17173,500.0,394.13
17174,500.0,394.13
17175,500.0,394.13
17176,500.0,394.13
17177,500.0,394.13
17178,451.0,393.64
17179,500.0,393.64
17180,216.0,390.80
17181,459.0,390.39
17182,375.0,389.14
17183,256.0,386.70
17184,244.0,384.14
17185,173.0,381.37
17186,161.0,380.74
17187,182.0,381.47
17188,212.0,378.59
17189,248.0,376.07
17190,210.0,373.17
17191,208.0,370.25
17192,239.0,367.64
17193,500.0,367.64
17194,500.0,367.64
17195,500.0,367.64
17196,500.0,367.64
17197,500.0,367.64
17198,445.0,367.09
17199,500.0,367.09
17200,500.0,367.09
17201,435.0,366.44
17202,500.0,367.80
17203,500.0,371.34
17204,500.0,375.17
17205,500.0,375.17
17206,500.0,375.17
17207,196.0,374.24
17208,379.0,375.01
17209,118.0,372.69
17210,241.0,372.30
17211,373.0,372.67
17212,500.0,372.67
17213,389.0,371.56
17214,500.0,371.56
17215,416.0,370.72
17216,202.0,367.74
17217,210.0,364.84
17218,500.0,364.84
17219,500.0,364.84
17220,500.0,364.84
17221,500.0,364.84
17222,500.0,365.81
17223,500.0,369.68
17224,500.0,369.68
17225,500.0,369.68
17226,500.0,369.68
17227,500.0,371.32
17228,500.0,373.03
17229,500.0,373.71
17230,500.0,376.97
17231,500.0,378.36
17232,500.0,380.67
17233,500.0,382.23
17234,500.0,382.23
17235,500.0,382.23
17236,500.0,382.23
17237,500.0,382.23
17238,500.0,382.23
17239,500.0,382.23
17240,500.0,382.23
17241,500.0,382.23
17242,500.0,382.23
17243,500.0,382.23
17244,500.0,383.80
17245,500.0,386.12
17246,500.0,390.24
17247,500.0,391.43
17248,500.0,394.63
17249,500.0,394.63
17250,500.0,396.08
17251,479.0,397.77
17252,500.0,400.77
17253,500.0,403.37
17254,309.0,403.82
17255,500.0,407.48
17256,500.0,409.05
17257,403.0,410.45
17258,259.0,408.44
17259,500.0,411.24
17260,500.0,411.24
17261,500.0,411.60
17262,500.0,414.19
17263,500.0,415.10
17264,500.0,419.26
17265,404.0,422.16
17266,361.0,423.56
17267,307.0,426.15
17268,455.0,430.56
17269,273.0,428.29
17270,258.0,430.46
17271,171.0,427.17
17272,245.0,424.62
17273,259.0,422.21
17274,169.0,418.90
17275,304.0,416.94
17276,255.0,414.49
17277,278.0,412.27
17278,307.0,410.83
17279,285.0,408.68
17280,500.0,411.52
17281,500.0,411.93
17282,326.0,411.44
17283,500.0,413.88
17284,264.0,414.08
17285,297.0,415.32
17286,319.0,416.90
17287,327.0,418.35
17288,112.0,417.35
17289,347.0,418.34
17290,257.0,418.81
17291,122.0,417.95
17292,315.0,418.71
17293,173.0,415.44
17294,65.0,411.09
17295,32.0,406.41
17296,242.0,403.83
17297,140.0,400.23
17298,201.0,397.79
17299,231.0,395.10
17300,10.0,390.20
17301,95.0,386.80
17302,44.0,382.24
17303,242.0,379.66
17304,500.0,379.66
17305,500.0,379.66
17306,500.0,379.66
17307,500.0,382.70
17308,431.0,383.22
17309,500.0,387.04
17310,500.0,389.63
17311,500.0,390.90
17312,500.0,390.90
17313,500.0,392.01
17314,500.0,392.01
17315,500.0,392.85
17316,500.0,395.83
17317,500.0,398.73
17318,500.0,398.73
17319,500.0,398.73
17320,500.0,398.73
17321,500.0,398.73
17322,500.0,398.73
17323,309.0,396.82
17324,226.0,394.08
17325,500.0,394.08
17326,500.0,394.08
17327,500.0,394.08
17328,500.0,394.08
17329,169.0,390.77
17330,500.0,390.77
17331,500.0,390.77
17332,500.0,390.77
17333,500.0,390.77
17334,500.0,390.77
17335,500.0,390.77
17336,500.0,390.77
17337,500.0,390.77
17338,409.0,389.86
17339,500.0,389.86
17340,500.0,389.86
17341,500.0,389.86
17342,500.0,389.86
17343,500.0,389.86
17344,500.0,389.86
17345,500.0,389.86
17346,500.0,389.86
17347,500.0,389.86
17348,500.0,389.86
17349,500.0,389.86
17350,500.0,389.86
17351,459.0,389.66
17352,115.0,385.81
17353,500.0,385.81
17354,462.0,387.34
17355,500.0,387.34
17356,500.0,387.34
17357,169.0,385.00
17358,500.0,387.41
17359,500.0,387.41
17360,500.0,387.41
17361,500.0,387.41
17362,500.0,387.41
17363,210.0,384.51
17364,500.0,384.51
17365,500.0,385.47
17366,500.0,386.86
17367,500.0,388.79
17368,500.0,389.24
17369,500.0,391.51
17370,500.0,393.93
17371,500.0,397.22
17372,500.0,399.77
17373,500.0,402.18
17374,500.0,405.49
17375,312.0,405.57
17376,384.0,406.86
17377,372.0,407.80
17378,142.0,406.15
17379,301.0,406.31
17380,160.0,402.91
17381,460.0,402.51
17382,222.0,401.47
17383,334.0,399.81
17384,482.0,401.99
17385,500.0,404.02
17386,500.0,405.83
17387,500.0,407.56
17388,446.0,410.90
17389,473.0,412.16
17390,165.0,411.24
17391,87.0,410.89
17392,455.0,412.29
17393,412.0,414.68
17394,493.0,418.96
17395,500.0,423.64
17396,500.0,426.22
17397,211.0,426.93
17398,500.0,429.92
17399,500.0,432.61
17400,500.0,437.51
17401,500.0,441.56
17402,500.0,446.12
17403,500.0,448.70
17404,500.0,448.70
17405,500.0,448.70
17406,500.0,448.70
17407,360.0,447.30
17408,285.0,445.84
17409,350.0,444.34
17410,400.0,443.34
17411,401.0,442.35
17412,308.0,440.43
17413,372.0,439.15
17414,239.0,436.54
17415,290.0,434.44
17416,262.0,432.06
17417,346.0,430.52
17418,224.0,427.76
17419,418.0,426.94
17420,224.0,424.18
17421,297.0,422.15
17422,404.0,421.19
17423,75.0,418.85
17424,181.0,418.40
17425,199.0,415.39
17426,202.0,412.41
17427,153.0,408.94
17428,286.0,406.80
17429,220.0,407.31
17430,41.0,402.72
17431,241.0,400.13
17432,103.0,396.16
17433,93.0,392.09
17434,157.0,388.66
17435,105.0,384.71
17436,328.0,382.99
17437,461.0,382.60
17438,192.0,380.43
17439,255.0,377.98
17440,232.0,375.30
17441,418.0,374.48
17442,500.0,374.48
17443,361.0,373.09
17444,500.0,373.09
17445,187.0,369.96
17446,305.0,368.01
17447,56.0,363.57
17448,204.0,360.61
17449,143.0,357.04
17450,500.0,357.04
17451,500.0,357.45
17452,409.0,360.39
17453,329.0,358.68
17454,217.0,356.23
17455,277.0,354.00
17456,145.0,350.45
17457,175.0,350.51
17458,289.0,348.40
17459,207.0,345.47
17460,164.0,342.11
17461,60.0,337.71
17462,191.0,334.62
17463,85.0,333.37
17464,94.0,329.31
17465,97.0,325.28
17466,104.0,321.32
17467,208.0,318.40
17468,169.0,315.09
17469,500.0,315.09
17470,48.0,310.57
17471,500.0,310.57
17472,189.0,307.46
17473,500.0,307.46
17474,170.0,304.16
17475,500.0,306.04
17476,61.0,302.81
17477,500.0,304.09
17478,500.0,307.67
17479,500.0,309.66
17480,500.0,313.06
17481,500.0,313.46
17482,500.0,316.24
17483,500.0,317.90
17484,500.0,318.08
17485,500.0,318.08
17486,500.0,318.08
17487,500.0,318.08
17488,500.0,318.62
17489,500.0,318.89
17490,500.0,322.24
17491,500.0,326.37
17492,500.0,326.82
17493,500.0,327.70
17494,500.0,327.77
17495,500.0,327.77
17496,500.0,327.77
17497,500.0,330.66
17498,500.0,330.66
17499,500.0,330.66
17500,500.0,330.66
17501,500.0,330.66
17502,500.0,330.66
17503,500.0,330.66
17504,500.0,330.66
17505,500.0,330.66
17506,500.0,330.66
17507,500.0,332.06
17508,409.0,333.30
17509,167.0,331.47
17510,371.0,331.18
17511,281.0,329.98
17512,294.0,329.84
17513,256.0,328.68
17514,273.0,329.02
17515,189.0,328.01
17516,220.0,327.59
17517,135.0,325.48
17518,243.0,325.67
17519,185.0,323.34
17520,135.0,322.45
17521,270.0,322.18
17522,370.0,321.84
17523,500.0,326.09
17524,500.0,329.28
17525,248.0,329.77
17526,500.0,332.75
17527,500.0,336.22
17528,500.0,338.36
17529,500.0,341.16
17530,500.0,345.75
17531,500.0,348.34
17532,500.0,352.31
17533,500.0,356.38
17534,500.0,359.81
17535,500.0,363.76
17536,295.0,363.43
17537,234.0,361.16
17538,319.0,362.43
17539,500.0,364.88
17540,201.0,364.57
17541,500.0,365.39
17542,349.0,363.88
17543,240.0,362.67
17544,253.0,360.20
17545,227.0,360.60
17546,18.0,357.73
17547,184.0,359.01
17548,317.0,360.14
17549,215.0,360.86
17550,500.0,360.86
17551,500.0,360.86
17552,500.0,361.77
17553,500.0,363.48
17554,500.0,366.31
17555,500.0,368.54
17556,500.0,372.09
17557,500.0,375.34
17558,500.0,377.45
17559,500.0,380.38
17560,500.0,383.74
17561,500.0,388.14
17562,500.0,391.23
17563,500.0,395.38
17564,500.0,399.44
17565,500.0,403.47
17566,149.0,403.92
17567,220.0,404.04
17568,75.0,403.10
17569,120.0,399.30
17570,127.0,400.09
17571,154.0,396.63
17572,38.0,395.12
17573,118.0,391.30
17574,38.0,389.98
17575,122.0,386.20
17576,188.0,387.47
17577,146.0,383.93
17578,156.0,380.49
17579,270.0,378.19
17580,307.0,376.26
17581,129.0,372.55
17582,257.0,370.12
17583,134.0,366.46
17584,150.0,362.96
17585,258.0,360.54
17586,266.0,358.20
17587,235.0,355.55
17588,175.0,352.30
17589,226.0,349.56
17590,167.0,346.23
17591,159.0,342.82
17592,222.0,340.04
17593,229.0,337.33
17594,193.0,334.26
17595,177.0,331.03
17596,154.0,327.57
17597,213.0,324.70
17598,451.0,324.21
17599,500.0,324.21
17600,398.0,323.19
17601,500.0,323.19
17602,500.0,323.19
17603,500.0,323.19
17604,500.0,323.19
17605,331.0,321.50
17606,187.0,318.37
17607,159.0,314.96
17608,193.0,312.80
17609,500.0,316.13
17610,500.0,317.42
17611,500.0,319.61
17612,500.0,321.67
17613,500.0,324.11
17614,500.0,326.38
17615,500.0,329.49
17616,426.0,331.55
17617,436.0,334.56
17618,196.0,334.09
17619,500.0,337.24
17620,409.0,339.98
17621,352.0,340.80
17622,329.0,340.39
17623,341.0,338.80
17624,242.0,336.22
17625,260.0,336.34
17626,260.0,333.94
17627,428.0,333.22
17628,270.0,330.92
17629,289.0,328.81
17630,138.0,325.19
17631,306.0,323.25
17632,297.0,321.22
17633,291.0,319.13
17634,298.0,317.11
17635,237.0,314.48
17636,206.0,313.59
17637,263.0,313.88
17638,394.0,314.63
17639,374.0,313.37
17640,500.0,316.36
17641,399.0,315.35
17642,244.0,314.30
17643,231.0,314.21
17644,286.0,314.54
17645,205.0,314.32
17646,109.0,315.23
17647,193.0,315.32
17648,203.0,314.18
17649,217.0,314.20
17650,273.0,311.93
17651,306.0,309.99
17652,76.0,305.75
17653,180.0,302.55
17654,171.0,299.26
17655,181.0,296.07
17656,243.0,293.50
17657,154.0,290.04
17658,374.0,288.78
17659,235.0,286.13
17660,289.0,284.02
17661,236.0,281.38
17662,288.0,279.26
17663,220.0,276.46
17664,71.0,272.17
17665,241.0,269.58
17666,163.0,269.72
17667,155.0,269.07
17668,181.0,270.13
17669,240.0,271.33
17670,137.0,271.43
17671,414.0,274.03
17672,280.0,276.45
17673,155.0,276.82
17674,207.0,278.51
17675,115.0,278.44
17676,282.0,279.38
17677,41.0,278.33
17678,291.0,279.68
17679,358.0,280.56
17680,341.0,280.90
17681,301.0,282.62
17682,311.0,283.16
17683,269.0,284.51
17684,162.0,284.63
17685,225.0,284.30
17686,142.0,283.06
17687,124.0,281.95
17688,143.0,281.63
17689,246.0,281.83
17690,255.0,282.71
17691,97.0,282.09
17692,390.0,283.77
17693,326.0,284.74
17694,351.0,286.32
17695,168.0,286.23
17696,109.0,285.78
17697,125.0,284.90
17698,121.0,281.60
17699,247.0,279.07
17700,264.0,277.73
17701,189.0,274.62
17702,108.0,270.70
17703,47.0,266.17
17704,41.0,261.58
17705,108.0,259.35
17706,169.0,259.17
17707,104.0,258.62
17708,12.0,256.81
17709,127.0,253.08
17710,196.0,250.04
17711,136.0,246.40
17712,234.0,243.74
17713,240.0,241.14
17714,263.0,238.77
17715,225.0,236.02
17716,195.0,233.71
17717,198.0,231.33
17718,172.0,231.09
17719,500.0,231.09
17720,332.0,230.32
17721,220.0,229.00
17722,111.0,226.82
17723,157.0,224.98
17724,500.0,227.56
17725,500.0,229.96
17726,500.0,232.36
17727,500.0,233.08
17728,500.0,235.38
17729,500.0,237.49
17730,41.0,236.52
17731,500.0,238.46
17732,500.0,240.49
17733,500.0,242.58
17734,500.0,244.60
17735,500.0,247.23
17736,500.0,250.17
17737,500.0,252.54
17738,500.0,253.60
17739,500.0,254.86
17740,500.0,254.86
17741,445.0,255.32
17742,344.0,256.32
17743,219.0,256.20
17744,89.0,254.23
17745,356.0,255.74
17746,500.0,259.65
17747,500.0,262.72
17748,500.0,265.69
17749,500.0,268.52
17750,500.0,270.79
17751,500.0,272.73
17752,500.0,276.97
17753,500.0,280.17
17754,500.0,283.46
17755,500.0,286.65
17756,267.0,286.89
17757,130.0,286.65
17758,182.0,284.73
17759,186.0,284.24
17760,309.0,284.44
17761,280.0,284.88
17762,191.0,283.91
17763,199.0,283.70
17764,189.0,284.88
17765,174.0,284.21
17766,246.0,285.04
17767,216.0,285.65
17768,203.0,285.87
17769,113.0,284.60
17770,182.0,285.05
17771,170.0,282.61
17772,166.0,281.47
17773,255.0,282.47
17774,105.0,281.45
17775,168.0,281.98
17776,75.0,279.91
17777,136.0,280.86
17778,144.0,279.39
17779,129.0,277.10
17780,237.0,276.06
17781,234.0,275.39
17782,256.0,274.84
17783,330.0,275.45
17784,212.0,275.95
17785,274.0,276.44
17786,495.0,279.97
17787,437.0,283.10
17788,260.0,284.27
17789,493.0,286.74
17790,500.0,289.19
17791,500.0,293.22
17792,500.0,294.32
17793,500.0,296.06
17794,500.0,297.55
17795,500.0,300.87
17796,500.0,304.78
17797,500.0,308.53
17798,500.0,312.32
17799,500.0,314.85
17800,500.0,317.21
17801,500.0,320.32
17802,500.0,324.24
17803,500.0,328.77
17804,500.0,333.36
17805,500.0,337.28
17806,500.0,340.59
17807,500.0,344.55
17808,500.0,349.43
17809,247.0,350.63
17810,500.0,353.67
17811,500.0,357.31
17812,500.0,359.97
17813,374.0,361.31
17814,291.0,361.59
17815,175.0,361.09
17816,188.0,361.02
17817,148.0,360.52
17818,500.0,363.80
17819,500.0,363.80
17820,500.0,365.48
17821,500.0,368.28
17822,500.0,372.17
17823,500.0,375.60
17824,500.0,375.60
17825,200.0,372.60
17826,500.0,372.60
17827,500.0,372.60
17828,500.0,372.60
17829,155.0,369.15
17830,500.0,373.74
17831,148.0,370.22
17832,111.0,366.33
17833,500.0,366.33
17834,138.0,362.71
17835,500.0,362.71
17836,442.0,362.13
17837,500.0,362.13
17838,179.0,358.92
17839,73.0,354.65
17840,99.0,350.64
17841,146.0,347.65
17842,175.0,345.96
17843,102.0,344.79
17844,147.0,345.37
17845,272.0,344.53
17846,330.0,342.83
17847,217.0,340.00
17848,195.0,336.95
17849,219.0,334.14
17850,217.0,331.31
17851,336.0,329.67
17852,298.0,327.65
17853,138.0,324.03
17854,307.0,322.10
17855,97.0,318.07
17856,500.0,320.40
17857,254.0,321.64
17858,183.0,321.65
17859,215.0,321.94
17860,206.0,320.91
17861,179.0,319.90
17862,128.0,319.27
17863,144.0,318.72
17864,126.0,318.09
17865,93.0,317.28
17866,120.0,316.02
17867,157.0,315.43
17868,319.0,316.59
17869,104.0,316.50
17870,296.0,317.64
17871,256.0,318.50
17872,500.0,321.84
17873,500.0,324.29
17874,500.0,328.24
17875,500.0,331.56
17876,500.0,335.81
17877,500.0,339.45
17878,500.0,343.01
17879,500.0,346.72
17880,500.0,349.35
17881,500.0,352.01
17882,500.0,354.45
17883,500.0,356.15
17884,500.0,359.03
17885,500.0,361.29
