Episodio,RecompensaxTotalxEpisodio,RecompensaPromedio100Epidosios
10132,192.0,124.37
10133,309.0,126.00
10134,137.0,126.24
10135,124.0,127.36
10136,277.0,129.75
10137,187.0,131.11
10138,97.0,130.95
10139,155.0,128.99
10140,140.0,127.87
10141,124.0,128.43
10142,123.0,129.25
10143,128.0,130.06
10144,357.0,133.14
10145,172.0,134.25
10146,129.0,132.74
10147,158.0,132.66
10148,55.0,131.17
10149,115.0,132.07
10150,417.0,134.57
10151,95.0,135.03
10152,143.0,133.66
10153,103.0,133.09
10154,86.0,133.74
10155,117.0,134.58
10156,131.0,133.79
10157,106.0,133.42
10158,195.0,135.08
10159,116.0,135.28
10160,99.0,136.04
10161,94.0,136.86
10162,126.0,137.01
10163,111.0,136.43
10164,122.0,136.51
10165,124.0,137.16
10166,109.0,137.01
10167,124.0,137.60
10168,163.0,138.39
10169,119.0,137.78
10170,123.0,136.90
10171,127.0,136.92
10172,105.0,136.63
10173,105.0,136.05
10174,145.0,136.17
10175,130.0,136.20
10176,123.0,135.94
10177,58.0,135.09
10178,116.0,133.91
10179,105.0,132.87
10180,131.0,131.19
10181,153.0,131.60
10182,107.0,131.12
10183,38.0,130.05
10184,45.0,128.35
10185,32.0,127.59
10186,130.0,126.85
10187,111.0,126.92
10188,117.0,126.64
10189,177.0,127.16
10190,114.0,126.23
10191,189.0,127.07
10192,195.0,127.89
10193,213.0,127.83
10194,113.0,127.72
10195,118.0,126.66
10196,134.0,126.60
10197,97.0,126.58
10198,106.0,126.52
10199,207.0,127.26
10200,118.0,127.29
10201,268.0,125.50
10202,115.0,125.70
10203,85.0,125.68
10204,183.0,126.59
10205,102.0,125.55
10206,107.0,125.89
10207,104.0,125.92
10208,156.0,126.17
10209,102.0,125.28
10210,172.0,126.18
10211,103.0,126.35
10212,124.0,126.22
10213,184.0,127.19
10214,264.0,129.04
10215,104.0,129.22
10216,123.0,129.43
10217,145.0,129.76
10218,294.0,131.98
10219,289.0,133.36
10220,119.0,133.10
10221,123.0,133.71
10222,242.0,135.53
10223,360.0,138.67
10224,227.0,140.57
10225,283.0,143.08
10226,155.0,144.39
10227,101.0,144.95
10228,205.0,146.49
10229,221.0,148.23
10230,213.0,149.01
10231,88.0,148.22
10232,278.0,149.08
10233,184.0,147.83
10234,266.0,149.12
10235,300.0,150.88
10236,158.0,149.69
10237,263.0,150.45
10238,183.0,151.31
10239,357.0,153.33
10240,280.0,154.73
10241,161.0,155.10
10242,223.0,156.10
10243,142.0,156.24
10244,219.0,154.86
10245,305.0,156.19
10246,175.0,156.65
10247,132.0,156.39
10248,115.0,156.99
10249,111.0,156.95
10250,31.0,153.09
10251,150.0,153.64
10252,134.0,153.55
10253,136.0,153.88
10254,23.0,153.25
10255,187.0,153.95
10256,322.0,155.86
10257,176.0,156.56
10258,137.0,155.98
10259,194.0,156.76
10260,112.0,156.89
10261,112.0,157.07
10262,173.0,157.54
10263,156.0,157.99
10264,280.0,159.57
10265,110.0,159.43
10266,119.0,159.53
10267,210.0,160.39
10268,133.0,160.09
10269,219.0,161.09
10270,119.0,161.05
10271,212.0,161.90
10272,113.0,161.98
10273,126.0,162.19
10274,243.0,163.17
10275,201.0,163.88
10276,121.0,163.86
10277,113.0,164.41
10278,174.0,164.99
10279,163.0,165.57
10280,58.0,164.84
10281,109.0,164.40
10282,101.0,164.34
10283,106.0,165.02
10284,156.0,166.13
10285,135.0,167.16
10286,179.0,167.65
10287,103.0,167.57
10288,192.0,168.32
10289,104.0,167.59
10290,219.0,168.64
10291,104.0,167.79
10292,296.0,168.80
10293,257.0,169.24
10294,112.0,169.23
10295,186.0,169.91
10296,149.0,170.06
10297,128.0,170.37
10298,113.0,170.44
10299,157.0,169.94
10300,181.0,170.57
10301,143.0,169.32
10302,172.0,169.89
10303,183.0,170.87
10304,229.0,171.33
10305,189.0,172.20
10306,190.0,173.03
10307,237.0,174.36
10308,224.0,175.04
10309,180.0,175.82
10310,284.0,176.94
10311,500.0,180.91
10312,500.0,184.67
10313,12.0,182.95
10314,355.0,183.86
10315,500.0,187.82
10316,500.0,191.59
10317,123.0,191.37
10318,293.0,191.36
10319,180.0,190.27
10320,377.0,192.85
10321,500.0,196.62
10322,112.0,195.32
10323,122.0,192.94
10324,363.0,194.30
10325,385.0,195.32
10326,500.0,198.77
10327,381.0,201.57
10328,282.0,202.34
10329,165.0,201.78
10330,186.0,201.51
10331,121.0,201.84
10332,122.0,200.28
10333,123.0,199.67
10334,165.0,198.66
10335,204.0,197.70
10336,163.0,197.75
10337,104.0,196.16
10338,500.0,199.33
10339,500.0,200.76
10340,22.0,198.18
10341,45.0,197.02
10342,17.0,194.96
10343,57.0,194.11
10344,11.0,192.03
10345,474.0,193.72
10346,438.0,196.35
10347,19.0,195.22
10348,500.0,199.07
10349,408.0,202.04
10350,11.0,201.84
10351,18.0,200.52
10352,500.0,204.18
10353,500.0,207.82
10354,259.0,210.18
10355,20.0,208.51
10356,251.0,207.80
10357,366.0,209.70
10358,17.0,208.50
10359,13.0,206.69
10360,39.0,205.96
10361,59.0,205.43
10362,49.0,204.19
10363,35.0,202.98
10364,100.0,201.18
10365,500.0,205.08
10366,50.0,204.39
10367,500.0,207.29
10368,500.0,210.96
10369,450.0,213.27
10370,500.0,217.08
10371,282.0,217.78
10372,196.0,218.61
10373,282.0,220.17
10374,119.0,218.93
10375,31.0,217.23
10376,500.0,221.02
10377,218.0,222.07
10378,145.0,221.78
10379,230.0,222.45
10380,462.0,226.49
10381,290.0,228.30
10382,100.0,228.29
10383,500.0,232.23
10384,221.0,232.88
10385,500.0,236.53
10386,122.0,235.96
10387,376.0,238.69
10388,500.0,241.77
10389,500.0,245.73
10390,500.0,248.54
10391,500.0,252.50
10392,214.0,251.68
10393,500.0,254.11
10394,500.0,257.99
10395,231.0,258.44
10396,193.0,258.88
10397,12.0,257.72
10398,500.0,261.59
10399,205.0,262.07
10400,27.0,260.53
10401,114.0,260.24
10402,500.0,263.52
10403,15.0,261.84
10404,165.0,261.20
10405,154.0,260.85
10406,45.0,259.40
10407,500.0,262.03
10408,190.0,261.69
10409,500.0,264.89
10410,235.0,264.40
10411,221.0,261.61
10412,113.0,257.74
10413,177.0,259.39
10414,167.0,257.51
10415,107.0,253.58
10416,227.0,250.85
10417,105.0,250.67
10418,157.0,249.31
10419,179.0,249.30
10420,108.0,246.61
10421,191.0,243.52
10422,79.0,243.19
10423,70.0,242.67
10424,83.0,239.87
10425,113.0,237.15
10426,177.0,233.92
10427,172.0,231.83
10428,101.0,230.02
10429,113.0,229.50
10430,109.0,228.73
10431,190.0,229.42
10432,152.0,229.72
10433,157.0,230.06
10434,185.0,230.26
10435,113.0,229.35
10436,100.0,228.72
10437,169.0,229.37
10438,36.0,224.73
10439,13.0,219.86
10440,15.0,219.79
10441,77.0,220.11
10442,47.0,220.41
10443,20.0,220.04
10444,15.0,220.08
10445,14.0,215.48
10446,23.0,211.33
10447,53.0,211.67
10448,36.0,207.03
10449,41.0,203.36
10450,63.0,203.88
10451,164.0,205.34
10452,89.0,201.23
10453,162.0,197.85
10454,158.0,196.84
10455,233.0,198.97
10456,122.0,197.68
10457,113.0,195.15
10458,186.0,196.84
10459,178.0,198.49
10460,11.0,198.21
10461,215.0,199.77
10462,287.0,202.15
10463,273.0,204.53
10464,181.0,205.34
10465,173.0,202.07
10466,185.0,203.42
10467,9.0,198.51
10468,117.0,194.68
10469,21.0,190.39
10470,155.0,186.94
10471,199.0,186.11
10472,77.0,184.92
10473,215.0,184.25
10474,13.0,183.19
10475,47.0,183.35
10476,35.0,178.70
10477,269.0,179.21
10478,500.0,182.76
10479,436.0,184.82
10480,18.0,180.38
10481,66.0,178.14
10482,28.0,177.42
10483,23.0,172.65
10484,54.0,170.98
10485,18.0,166.16
10486,379.0,168.73
10487,139.0,166.36
10488,11.0,161.47
10489,500.0,161.47
10490,441.0,160.88
10491,500.0,160.88
10492,431.0,163.05
10493,165.0,159.70
10494,238.0,157.08
10495,500.0,159.77
10496,500.0,162.84
10497,129.0,164.01
10498,500.0,164.01
10499,500.0,166.96
10500,301.0,169.70
10501,500.0,173.56
10502,200.0,170.56
10503,151.0,171.92
10504,97.0,171.24
10505,134.0,171.04
10506,26.0,170.85
10507,77.0,166.62
10508,68.0,165.40
10509,152.0,161.92
10510,60.0,160.17
10511,31.0,158.27
10512,55.0,157.69
10513,29.0,156.21
10514,47.0,155.01
10515,153.0,155.47
10516,500.0,158.20
10517,500.0,162.15
10518,476.0,165.34
10519,406.0,167.61
10520,178.0,168.31
10521,109.0,167.49
10522,116.0,167.86
10523,114.0,168.30
10524,149.0,168.96
10525,500.0,172.83
10526,500.0,176.06
10527,500.0,179.34
10528,500.0,183.33
10529,112.0,183.32
10530,366.0,185.89
10531,354.0,187.53
10532,167.0,187.68
10533,295.0,189.06
10534,21.0,187.42
10535,31.0,186.60
10536,37.0,185.97
10537,15.0,184.43
10538,56.0,184.63
10539,155.0,186.05
10540,323.0,189.13
10541,150.0,189.86
10542,500.0,194.39
10543,500.0,199.19
10544,500.0,204.04
10545,500.0,208.90
10546,500.0,213.67
10547,28.0,213.42
10548,500.0,218.06
10549,500.0,222.65
10550,340.0,225.42
10551,436.0,228.14
10552,289.0,230.14
10553,500.0,233.52
10554,500.0,236.94
10555,500.0,239.61
10556,220.0,240.59
10557,29.0,239.75
10558,54.0,238.43
10559,35.0,237.00
10560,13.0,237.02
10561,500.0,239.87
10562,500.0,242.00
10563,500.0,244.27
10564,282.0,245.28
10565,138.0,244.93
10566,500.0,248.08
10567,500.0,252.99
10568,500.0,256.82
10569,422.0,260.83
10570,78.0,260.06
10571,500.0,263.07
10572,317.0,265.47
10573,290.0,266.22
10574,371.0,269.80
10575,158.0,270.91
10576,46.0,271.02
10577,44.0,268.77
10578,40.0,264.17
10579,94.0,260.75
10580,55.0,261.12
10581,104.0,261.50
10582,381.0,265.03
10583,111.0,265.91
10584,340.0,268.77
10585,27.0,268.86
10586,327.0,268.34
10587,120.0,268.15
10588,500.0,273.04
10589,35.0,268.39
10590,92.0,264.90
10591,321.0,263.11
10592,400.0,262.80
10593,73.0,261.88
10594,31.0,259.81
10595,55.0,255.36
10596,226.0,252.62
10597,138.0,252.71
10598,152.0,249.23
10599,127.0,245.50
10600,119.0,243.68
10601,121.0,239.89
10602,65.0,238.54
10603,51.0,237.54
10604,430.0,240.87
10605,55.0,240.08
10606,148.0,241.30
10607,58.0,241.11
10608,54.0,240.97
10609,254.0,241.99
10610,158.0,242.97
10611,124.0,243.90
10612,154.0,244.89
10613,161.0,246.21
10614,205.0,247.79
10615,99.0,247.25
10616,174.0,243.99
10617,196.0,240.95
10618,92.0,237.11
10619,171.0,234.76
10620,96.0,233.94
10621,78.0,233.63
10622,174.0,234.21
10623,101.0,234.08
10624,117.0,233.76
10625,103.0,229.79
10626,107.0,225.86
10627,172.0,222.58
10628,119.0,218.77
10629,155.0,219.20
10630,85.0,216.39
10631,95.0,213.80
10632,149.0,213.62
10633,91.0,211.58
10634,114.0,212.51
10635,149.0,213.69
10636,181.0,215.13
10637,137.0,216.35
10638,182.0,217.61
10639,66.0,216.72
10640,123.0,214.72
10641,122.0,214.44
10642,28.0,209.72
10643,11.0,204.83
10644,500.0,204.83
10645,399.0,203.82
10646,398.0,202.80
10647,220.0,204.72
10648,207.0,201.79
10649,302.0,199.81
10650,327.0,199.68
10651,187.0,197.19
10652,343.0,197.73
10653,340.0,196.13
10654,152.0,192.65
10655,104.0,188.69
10656,500.0,191.49
10657,445.0,195.65
10658,139.0,196.50
10659,116.0,197.31
10660,150.0,198.68
10661,126.0,194.94
10662,162.0,191.56
10663,106.0,187.62
10664,264.0,187.44
10665,108.0,187.14
10666,156.0,183.70
10667,108.0,179.78
10668,59.0,175.37
10669,101.0,172.16
10670,54.0,171.92
10671,313.0,170.05
10672,500.0,171.88
10673,240.0,171.38
10674,100.0,168.67
10675,442.0,171.51
10676,309.0,174.14
10677,139.0,175.09
10678,472.0,179.41
10679,161.0,180.08
10680,203.0,181.56
10681,500.0,185.52
10682,453.0,186.24
10683,31.0,185.44
10684,75.0,182.79
10685,303.0,185.55
10686,85.0,183.13
10687,176.0,183.69
10688,42.0,179.11
10689,150.0,180.26
10690,155.0,180.89
10691,15.0,177.83
10692,19.0,174.02
10693,19.0,173.48
10694,14.0,173.31
10695,57.0,173.33
10696,76.0,171.83
10697,190.0,172.35
10698,108.0,171.91
10699,500.0,175.64
10700,500.0,179.45
10701,500.0,183.24
10702,126.0,183.85
10703,500.0,188.34
10704,500.0,189.04
10705,35.0,188.84
10706,500.0,192.36
10707,500.0,196.78
10708,73.0,196.97
10709,500.0,199.43
10710,102.0,198.87
10711,102.0,198.65
10712,336.0,200.47
10713,446.0,203.32
10714,345.0,204.72
10715,105.0,204.78
10716,157.0,204.61
10717,500.0,207.65
10718,25.0,206.98
10719,181.0,207.08
10720,131.0,207.43
10721,347.0,210.12
10722,99.0,209.37
10723,170.0,210.06
10724,125.0,210.14
10725,36.0,209.47
10726,218.0,210.58
10727,125.0,210.11
10728,134.0,210.26
10729,142.0,210.13
10730,150.0,210.78
10731,187.0,211.70
10732,117.0,211.38
10733,119.0,211.66
10734,122.0,211.74
10735,189.0,212.14
10736,371.0,214.04
10737,118.0,213.85
10738,171.0,213.74
10739,166.0,214.74
10740,105.0,214.56
10741,114.0,214.48
10742,116.0,215.36
10743,159.0,216.84
10744,257.0,214.41
10745,167.0,212.09
10746,96.0,209.07
10747,108.0,207.95
10748,109.0,206.97
10749,238.0,206.33
10750,114.0,204.20
10751,190.0,204.23
10752,113.0,201.93
10753,148.0,200.01
10754,112.0,199.61
10755,94.0,199.51
10756,28.0,194.79
10757,171.0,192.05
10758,61.0,191.27
10759,41.0,190.52
10760,27.0,189.29
10761,29.0,188.32
10762,68.0,187.38
10763,121.0,187.53
10764,65.0,185.54
10765,153.0,185.99
10766,176.0,186.19
10767,204.0,187.15
10768,139.0,187.95
10769,39.0,187.33
10770,371.0,190.50
10771,147.0,188.84
10772,81.0,184.65
10773,115.0,183.40
10774,107.0,183.47
10775,170.0,180.75
10776,107.0,178.73
10777,104.0,178.38
10778,154.0,175.20
10779,130.0,174.89
10780,44.0,173.30
10781,18.0,168.48
10782,500.0,168.95
10783,109.0,169.73
10784,127.0,170.25
10785,218.0,169.40
10786,232.0,170.87
10787,233.0,171.44
10788,143.0,172.45
10789,192.0,172.87
10790,89.0,172.21
10791,113.0,173.19
10792,132.0,174.32
10793,142.0,175.55
10794,120.0,176.61
10795,99.0,177.03
10796,122.0,177.49
10797,168.0,177.27
10798,228.0,178.47
10799,120.0,174.67
10800,146.0,171.13
10801,167.0,167.80
10802,114.0,167.68
10803,192.0,164.60
10804,112.0,160.72
10805,177.0,162.14
10806,182.0,158.96
10807,152.0,155.48
10808,248.0,157.23
10809,62.0,152.85
10810,142.0,153.25
10811,50.0,152.73
10812,95.0,150.32
10813,87.0,146.73
10814,133.0,144.61
10815,209.0,145.65
10816,201.0,146.09
10817,254.0,143.63
10818,131.0,144.69
10819,149.0,144.37
10820,500.0,148.06
10821,344.0,148.03
10822,126.0,148.30
10823,165.0,148.25
10824,187.0,148.87
10825,143.0,149.94
10826,500.0,152.76
10827,98.0,152.49
10828,76.0,151.91
10829,500.0,155.49
10830,500.0,158.99
10831,500.0,162.12
10832,500.0,165.95
10833,500.0,169.76
10834,500.0,173.54
10835,452.0,176.17
10836,500.0,177.46
10837,452.0,180.80
10838,500.0,184.09
10839,500.0,187.43
10840,439.0,190.77
10841,500.0,194.63
10842,295.0,196.42
10843,500.0,199.83
10844,500.0,202.26
10845,500.0,205.59
10846,500.0,209.63
10847,398.0,212.53
10848,500.0,216.44
10849,500.0,219.06
10850,500.0,222.92
10851,500.0,226.02
10852,500.0,229.89
10853,500.0,233.41
10854,500.0,237.29
10855,500.0,241.35
10856,500.0,246.07
10857,500.0,249.36
10858,500.0,253.75
10859,500.0,258.34
10860,500.0,263.07
10861,500.0,267.78
10862,258.0,269.68
10863,234.0,270.81
10864,419.0,274.35
10865,100.0,273.82
10866,17.0,272.23
10867,54.0,270.73
10868,500.0,274.34
10869,500.0,278.95
10870,500.0,280.24
10871,500.0,283.77
10872,286.0,285.82
10873,500.0,289.67
10874,500.0,293.60
10875,500.0,296.90
10876,252.0,298.35
10877,284.0,300.15
10878,235.0,300.96
10879,145.0,301.11
10880,215.0,302.82
10881,213.0,304.77
10882,268.0,302.45
10883,233.0,303.69
10884,104.0,303.46
10885,127.0,302.55
10886,196.0,302.19
10887,83.0,300.69
10888,118.0,300.44
10889,97.0,299.49
10890,95.0,299.55
10891,17.0,298.59
10892,50.0,297.77
10893,61.0,296.96
10894,45.0,296.21
10895,138.0,296.60
10896,24.0,295.62
10897,27.0,294.21
10898,22.0,292.15
10899,44.0,291.39
10900,83.0,290.76
10901,21.0,289.30
10902,69.0,288.85
10903,17.0,287.10
10904,12.0,286.10
10905,49.0,284.82
10906,242.0,285.42
10907,374.0,287.64
10908,184.0,287.00
10909,18.0,286.56
10910,17.0,285.31
10911,25.0,285.06
10912,203.0,286.14
10913,175.0,287.02
10914,124.0,286.93
10915,88.0,285.72
10916,447.0,288.18
10917,29.0,285.93
10918,343.0,288.05
10919,26.0,286.82
10920,487.0,286.69
10921,157.0,284.82
10922,114.0,284.70
10923,63.0,283.68
10924,211.0,283.92
10925,51.0,283.00
10926,38.0,278.38
10927,75.0,278.15
10928,99.0,278.38
10929,64.0,274.02
10930,310.0,272.12
10931,50.0,267.62
10932,156.0,264.18
10933,83.0,260.01
10934,112.0,256.13
10935,104.0,252.65
10936,141.0,249.06
10937,59.0,245.13
10938,341.0,243.54
10939,135.0,239.89
10940,55.0,236.05
10941,106.0,232.11
10942,214.0,231.30
10943,108.0,227.38
10944,500.0,227.38
10945,150.0,223.88
10946,145.0,220.33
10947,209.0,218.44
10948,207.0,215.51
10949,258.0,213.09
10950,108.0,209.17
10951,288.0,207.05
10952,119.0,203.24
10953,105.0,199.29
10954,130.0,195.59
10955,105.0,191.64
10956,103.0,187.67
10957,219.0,184.86
10958,192.0,181.78
10959,116.0,177.94
10960,500.0,177.94
10961,92.0,173.86
10962,118.0,172.46
10963,106.0,171.18
10964,78.0,167.77
10965,312.0,169.89
10966,115.0,170.87
10967,155.0,171.88
10968,103.0,167.91
10969,49.0,163.40
10970,21.0,158.61
10971,12.0,153.73
10972,17.0,151.04
10973,112.0,147.16
10974,108.0,143.24
10975,110.0,139.34
10976,500.0,141.82
10977,500.0,143.98
10978,111.0,142.74
10979,151.0,142.80
10980,144.0,142.09
10981,99.0,140.95
10982,66.0,138.93
10983,96.0,137.56
10984,160.0,138.12
10985,134.0,138.19
10986,16.0,136.39
10987,12.0,135.68
10988,33.0,134.83
10989,18.0,134.04
10990,19.0,133.28
10991,10.0,133.21
10992,10.0,132.81
10993,91.0,133.11
10994,63.0,133.29
10995,74.0,132.65
10996,119.0,133.60
10997,110.0,134.43
10998,108.0,135.29
10999,99.0,135.84
11000,111.0,136.12
11001,76.0,136.67
11002,152.0,137.50
11003,104.0,138.37
11004,99.0,139.24
11005,44.0,139.19
11006,113.0,137.90
11007,107.0,135.23
11008,9.0,133.48
11009,95.0,134.25
11010,14.0,134.22
11011,111.0,135.08
11012,247.0,135.52
11013,99.0,134.76
11014,105.0,134.57
11015,122.0,134.91
11016,105.0,131.49
11017,77.0,131.97
11018,86.0,129.40
11019,271.0,131.85
11020,206.0,129.04
11021,63.0,128.10
11022,94.0,127.90
11023,419.0,131.46
11024,62.0,129.97
11025,53.0,129.99
11026,500.0,134.61
11027,57.0,134.43
11028,500.0,138.44
11029,408.0,141.88
11030,63.0,139.41
11031,45.0,139.36
11032,58.0,138.38
11033,64.0,138.19
11034,103.0,138.10
11035,348.0,140.54
11036,125.0,140.38
11037,86.0,140.65
11038,124.0,138.48
11039,98.0,138.11
11040,104.0,138.60
11041,118.0,138.72
11042,87.0,137.45
11043,116.0,137.53
11044,111.0,133.64
11045,137.0,133.51
11046,135.0,133.41
11047,63.0,131.95
11048,109.0,130.97
11049,80.0,129.19
11050,63.0,128.74
11051,56.0,126.42
11052,17.0,125.40
11053,22.0,124.57
11054,91.0,124.18
11055,79.0,123.92
11056,51.0,123.40
11057,337.0,124.58
11058,500.0,127.66
11059,500.0,131.50
11060,231.0,128.81
11061,337.0,131.26
11062,112.0,131.20
11063,50.0,130.64
11064,53.0,130.39
11065,59.0,127.86
11066,91.0,127.62
11067,48.0,126.55
11068,46.0,125.98
11069,136.0,126.85
11070,59.0,127.23
11071,155.0,128.66
11072,82.0,129.31
11073,48.0,128.67
11074,59.0,128.18
11075,500.0,132.08
11076,59.0,127.67
11077,500.0,127.67
11078,93.0,127.49
11079,89.0,126.87
11080,102.0,126.45
11081,80.0,126.26
11082,500.0,130.60
11083,104.0,130.68
11084,195.0,131.03
11085,155.0,131.24
11086,128.0,132.36
11087,131.0,133.55
11088,200.0,135.22
11089,192.0,136.96
11090,105.0,137.82
11091,135.0,139.07
11092,69.0,139.66
11093,87.0,139.62
11094,64.0,139.63
11095,50.0,139.39
11096,40.0,138.60
11097,55.0,138.05
11098,59.0,137.56
11099,68.0,137.25
11100,98.0,137.12
11101,94.0,137.30
11102,78.0,136.56
11103,75.0,136.27
11104,65.0,135.93
11105,94.0,136.43
11106,58.0,135.88
11107,43.0,135.24
11108,90.0,136.05
11109,97.0,136.07
11110,73.0,136.66
11111,86.0,136.41
11112,158.0,135.52
11113,30.0,134.83
11114,76.0,134.54
11115,48.0,133.80
11116,73.0,133.48
11117,31.0,133.02
11118,128.0,133.44
11119,57.0,131.30
11120,84.0,130.08
11121,57.0,130.02
11122,85.0,129.93
11123,226.0,128.00
11124,164.0,129.02
11125,211.0,130.60
11126,155.0,127.15
11127,122.0,127.80
11128,71.0,123.51
11129,43.0,119.86
11130,152.0,120.75
11131,45.0,120.75
11132,43.0,120.60
11133,261.0,122.57
11134,153.0,123.07
11135,100.0,120.59
11136,41.0,119.75
11137,62.0,119.51
11138,99.0,119.26
11139,14.0,118.42
11140,131.0,118.69
11141,113.0,118.64
11142,48.0,118.25
11143,212.0,119.21
11144,223.0,120.33
11145,112.0,120.08
11146,153.0,120.26
11147,500.0,124.63
11148,500.0,128.54
11149,500.0,132.74
11150,500.0,137.11
11151,500.0,141.55
11152,500.0,146.38
11153,500.0,151.16
11154,102.0,151.27
11155,180.0,152.28
11156,117.0,152.94
11157,500.0,154.57
11158,151.0,151.08
11159,173.0,147.81
11160,92.0,146.42
11161,74.0,143.79
11162,148.0,144.15
11163,500.0,148.65
11164,82.0,148.94
11165,101.0,149.36
11166,106.0,149.51
11167,328.0,152.31
11168,83.0,152.68
11169,500.0,156.32
11170,111.0,156.84
11171,253.0,157.82
11172,84.0,157.84
11173,96.0,158.32
11174,500.0,162.73
11175,69.0,158.42
11176,115.0,158.98
11177,500.0,158.98
11178,97.0,159.02
11179,124.0,159.37
11180,100.0,159.35
11181,500.0,163.55
11182,83.0,159.38
11183,157.0,159.91
11184,61.0,158.57
11185,43.0,157.45
11186,83.0,157.00
11187,313.0,158.82
11188,226.0,159.08
11189,360.0,160.76
11190,73.0,160.44
11191,39.0,159.48
11192,17.0,158.96
11193,71.0,158.80
11194,75.0,158.91
11195,233.0,160.74
11196,301.0,163.35
11197,151.0,164.31
11198,203.0,165.75
11199,157.0,166.64
11200,73.0,166.39
11201,22.0,165.67
11202,191.0,166.80
11203,55.0,166.60
11204,81.0,166.76
11205,224.0,168.06
11206,54.0,168.02
11207,60.0,168.19
11208,70.0,167.99
11209,95.0,167.97
11210,60.0,167.84
11211,80.0,167.78
11212,59.0,166.79
11213,79.0,167.28
11214,173.0,168.25
11215,68.0,168.45
11216,210.0,169.82
11217,216.0,171.67
11218,77.0,171.16
11219,44.0,171.03
11220,349.0,173.68
11221,76.0,173.87
11222,409.0,177.11
11223,115.0,176.00
11224,53.0,174.89
11225,322.0,176.00
11226,109.0,175.54
11227,197.0,176.29
11228,370.0,179.28
11229,31.0,179.16
11230,94.0,178.58
11231,53.0,178.66
11232,164.0,179.87
11233,54.0,177.80
11234,74.0,177.01
11235,74.0,176.75
11236,40.0,176.74
11237,61.0,176.73
11238,47.0,176.21
11239,50.0,176.57
11240,40.0,175.66
11241,42.0,174.95
11242,71.0,175.18
11243,48.0,173.54
11244,69.0,172.00
11245,171.0,172.59
11246,73.0,171.79
11247,90.0,167.69
11248,79.0,163.48
11249,76.0,159.24
11250,100.0,155.24
11251,35.0,150.59
11252,48.0,146.07
11253,500.0,146.07
11254,138.0,146.43
11255,131.0,145.94
11256,405.0,148.82
11257,136.0,145.18
11258,154.0,145.21
11259,437.0,147.85
11260,299.0,149.92
11261,116.0,150.34
11262,224.0,151.10
11263,255.0,148.65
11264,308.0,150.91
11265,102.0,150.92
11266,74.0,150.60
11267,177.0,149.09
11268,43.0,148.69
11269,341.0,147.10
11270,100.0,146.99
11271,176.0,146.22
11272,225.0,147.63
11273,358.0,150.25
11274,116.0,146.41
11275,99.0,146.71
11276,28.0,145.84
11277,21.0,141.05
11278,18.0,140.26
11279,91.0,139.93
11280,152.0,140.45
11281,117.0,136.62
11282,50.0,136.29
11283,163.0,136.35
11284,126.0,137.00
11285,108.0,137.65
11286,79.0,137.61
11287,148.0,135.96
11288,29.0,133.99
11289,81.0,131.20
11290,129.0,131.76
11291,214.0,133.51
11292,124.0,134.58
11293,73.0,134.60
11294,61.0,134.46
11295,98.0,133.11
11296,39.0,130.49
11297,83.0,129.81
11298,96.0,128.74
11299,114.0,128.31
11300,75.0,128.33
11301,158.0,129.69
11302,99.0,128.77
11303,27.0,128.49
11304,129.0,128.97
11305,67.0,127.40
11306,97.0,127.83
11307,178.0,129.01
11308,65.0,128.96
11309,24.0,128.25
11310,135.0,129.00
11311,127.0,129.47
11312,33.0,129.21
11313,73.0,129.15
11314,172.0,129.14
11315,131.0,129.77
11316,133.0,129.00
11317,159.0,128.43
11318,129.0,128.95
11319,92.0,129.43
11320,172.0,127.66
11321,500.0,131.90
11322,230.0,130.11
11323,46.0,129.42
11324,31.0,129.20
11325,238.0,128.36
11326,209.0,129.36
11327,132.0,128.71
11328,77.0,125.78
11329,115.0,126.62
11330,176.0,127.44
11331,126.0,128.17
11332,104.0,127.57
11333,122.0,128.25
11334,118.0,128.69
11335,148.0,129.43
11336,247.0,131.50
11337,50.0,131.39
11338,129.0,132.21
11339,141.0,133.12
11340,157.0,134.29
11341,90.0,134.77
11342,123.0,135.29
11343,88.0,135.69
11344,120.0,136.20
11345,141.0,135.90
11346,86.0,136.03
11347,100.0,136.13
11348,140.0,136.74
11349,54.0,136.52
11350,45.0,135.97
11351,79.0,136.41
11352,136.0,137.29
11353,93.0,133.22
11354,118.0,133.02
11355,114.0,132.85
11356,108.0,129.88
11357,112.0,129.64
11358,116.0,129.26
11359,60.0,125.49
11360,117.0,123.67
11361,112.0,123.63
11362,100.0,122.39
11363,105.0,120.89
11364,47.0,118.28
11365,68.0,117.94
11366,289.0,120.09
11367,76.0,119.08
11368,95.0,119.60
11369,128.0,117.47
11370,112.0,117.59
11371,87.0,116.70
11372,147.0,115.92
11373,82.0,113.16
11374,104.0,113.04
11375,98.0,113.03
11376,126.0,114.01
11377,96.0,114.76
11378,93.0,115.51
11379,149.0,116.09
11380,45.0,115.02
11381,36.0,114.21
11382,187.0,115.58
11383,79.0,114.74
11384,31.0,113.79
11385,56.0,113.27
11386,211.0,114.59
11387,30.0,113.41
11388,17.0,113.29
11389,53.0,113.01
11390,16.0,111.88
11391,260.0,112.34
11392,55.0,111.65
11393,126.0,112.18
11394,57.0,112.14
11395,65.0,111.81
11396,209.0,113.51
11397,65.0,113.33
11398,50.0,112.87
11399,53.0,112.26
11400,36.0,111.87
